BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
ANDHRA PRAGATHI GRAMEENA BANK,APGB0003190,KAPPATRALLA,"DOOR NO 1/85, MAIN BAZAR, KAPATRALLA(VILLAGE & POST),DEVANAKONDA MANDAL,KURNOOL DISTRICT. PIN-518465",KURNOOL,KAPPATRALLA,ANDHRA PRADESH,9492252849
ANDHRA PRAGATHI GRAMEENA BANK,APGB0003191,DHONE-KONDAPETA,"OPP. SARADA ENGLISH MEDIUM SCHOOL,SRI VENKATESWARA SWAMY TEMPLE STREET, NEHRU NAGAR, DHONE,KURNOOL DIST,ANDHRA PRADESH. PIN-518222",KURNOOL,DHONE,ANDHRA PRADESH,9441410254
ANDHRA PRAGATHI GRAMEENA BANK,APGB0003192,OWK,"DOOR NO 1/71, RAJA STREET,NEAR VASAVI DEVASTHANAM,OWK(VILLAGE & MANDAL),KURNOOL DISTRICT,ANDHRA PRADESH. PIN-518122",KURNOOL,OWK,ANDHRA PRADESH,8985410398
ANDHRA PRAGATHI GRAMEENA BANK,APGB0003193,KURNOOL OLD BUS STAND,"DOOR NO 46/1/1C2,SAPAGIRI NAGAR, NEAR AYYAPPA SWAMY NEW TEMPLE,KURNOOL.PIN-518002. ANDHRA PRADESH.",KURNOOL,KURNOOL,ANDHRA PRADESH,9494080529
ANDHRA PRAGATHI GRAMEENA BANK,APGB0003194,KURNOOL BALAJI NAGAR,"PLOT NO 37, BALAJI NAGAR, VENKATA RAMANA COLONY,KURNOOL-518006. ANDHRA PRADESH",KURNOOL,KURNOOL,ANDHRA PRADESH,9494080527
ANDHRA PRAGATHI GRAMEENA BANK,APGB0003195,YERRAGUNTLA,"DNO 2/127,KAPAPETA,YERRAGUNTLA (VILLAGE),SIRIVELLA(MANDAL),KURNOOL (DISTRICT),ANDHRA PRADESH. PIN-518510",KURNOOL,YERRAGUNTLA,ANDHRA PRADESH,9492106803
ANDHRA PRAGATHI GRAMEENA BANK,APGB0003196,JILLELA,"JILLELA VILLAGE,GOSPADU(MANDAL),KURNOOL(DISTRICT),ANDHRA PRADESH.PIN-518563",KURNOOL,JILLELA,ANDHRA PRADESH,9492106853
ANDHRA PRAGATHI GRAMEENA BANK,APGB0003197,PAMULAPADU,"DNO 3/129,CHOWDAMMA TEMPLET,PAMULAPADU(VILLAGE),PAMULAPADU(MANDAL),KURNOOL(DISTRICT),ANDHRA PRADESH. PIN-518442",KURNOOL,PAMULAPADU,ANDHRA PRADESH,9492106925
ANDHRA PRAGATHI GRAMEENA BANK,APGB0003198,SANTHAJUTUR,"DNO 1/65, NEAR RAMALAYAM,SANTHAJUTUR VILLAGE,BANDI ATMAKUR MANDAL,KURNOOL(DISTRICT),ANDHRA PRADESH.PIN-518513",KURNOOL,SANTHAJUTUR,ANDHRA PRADESH,9492106483
ANDHRA PRAGATHI GRAMEENA BANK,APGB0003199,NANDAVARAM,"CHERUVUPALLI ROAD, BESIDE SRI CHOWDESWARI TEMPLE,NANDAVARAM VILLAGE,BANAGANAPALLE MANDAL,KURNOOL(DIST),ANDHRA PRADESH.PIN-518124",KURNOOL,NANDAVARAM,ANDHRA PRADESH,8985519972
ANDHRA PRAGATHI GRAMEENA BANK,APGB0003200,GULYAM,"2/469 A,NEAR GADELINGESHWARA TEMPLE,GULYAM(VILLAGE),HALAHARVI(MANDAL),KURNOOL(DIST),ANDHRA PRADESH. PIN-518348",KURNOOL,GULYAM,ANDHRA PRADESH,9490158144
ANDHRA PRAGATHI GRAMEENA BANK,APGB0003201,KOTHAPALLI,"DNO 11/1,KOTHAPALLI(VILLAGE & POST),KURNOOL(DIST),ANDHRA PRADESH. PIN-518422",KURNOOL,KOTHAPALLI,ANDHRA PRADESH,8500011328
ANDHRA PRAGATHI GRAMEENA BANK,APGB0003202,NANDYAL SBI COLONY,"DOOR NO 29/178/F2/AF, BESIDE RANI PRAMEELA HOSPITAL,SBI COLONY,NANDYAL,KURNOOL(DIST),ANDHRA PRADESH.PIN- 518502",KURNOOL,NANDYAL,ANDHRA PRADESH,8985519973
ANDHRA PRAGATHI GRAMEENA BANK,APGB0003203,NAGALADINNE,"MANTRALAYAM ROAD,NAGALADINNE VILLAGE,NANDAVARAM MANDAL, KURNOOL (DIST),ANDHRA PRADESH. PIN- 513360",KURNOOL,NAGALADINNE,ANDHRA PRADESH,8985519974
ANDHRA PRAGATHI GRAMEENA BANK,APGB0003204,ELLAVATHULA,"DOOR NO 3/45, PEDDAMMA BAYALU, ELLAVATHULA VILLAGE,RUDRAVARAM(MANDAL),KURNOOL(DIST),ANDHRA PRADESH- 518583",KURNOOL,ELLAVATHULA,ANDHRA PRADESH,8985519970
ANDHRA PRAGATHI GRAMEENA BANK,APGB0003205,DUDYALA,"DOOR NO 4/8, BODDURAYI STREET,DUDYALA VILLAGE,KOTHAPALLE MANDAL,KURNOOL DIST,ANDHRA PRADESH-518422",KURNOOL,DUDYALA,ANDHRA PRADESH,9491152037
ANDHRA PRAGATHI GRAMEENA BANK,APGB0003206,GOVARDHANAGIRI,"ANDHRA PRAGATHI GRAMEENA BANK,3/451,GOVARDHANAGIRI (VILLAGE & POST), VELDURTHY,KURNOOL(DIST),ANDHRA PRADESH.PIN-518216",KURNOOL,GOVARDHANAGIRI,ANDHRA PRADESH,7382290729
ANDHRA PRAGATHI GRAMEENA BANK,APGB0003207,ALLUR,"ANDHRA PRAGATHI GRAMEENA BANK,DOOR NO 1/1/A,ALLUR VILLAGE,NANDIKOTKUR,KURNOOL(DIST),ANDHRA PRADESH.PIN-518401",KURNOOL,ALLUR,ANDHRA PRADESH,7382269113
ANDHRA PRAGATHI GRAMEENA BANK,APGB0003208,ADONI ALURU BUS STAND,"ANDHRA PRAGATHI GRAMEENA BANK,DOOR NO 17/137,ALURU ROAD,NEAR OLD BUS STAND,ADONI TOWN,KURNOOL(DIST),ANDHRA PRADESH.PIN-518301",KURNOOL,ADONI ALURU BUS STAND,ANDHRA PRADESH,7382261418
ANDHRA PRAGATHI GRAMEENA BANK,APGB0003209,RANGAPURAM,"DHONE ROAD, RANGAPURAM VILLAGE,BETAMCHERLA MANDAL,KURNOOL(DIST),ANDHRA PRADESH.PIN-518598",KURNOOL,RANGAPURAM,ANDHRA PRADESH,9491039812
ANDHRA PRAGATHI GRAMEENA BANK,APGB0003210,C BELAGAL,"ANDHRA PRAGATHI GRAMEENA BANK,DNO 3-238-1-2,C BELAGAL (VILL & POST),KURNOOL (DIST),ANDRHA PRADESH. PIN-518462",KURNOOL,C BELAGAL,ANDHRA PRADESH,7901291752
ANDHRA PRAGATHI GRAMEENA BANK,APGB0003211,CHINNA TEKUR,"ANDHRA PRAGATHI GRAMEENA BANK,DNO 1-9 E,BESIDE ELECTRIC POWER STATION,CHINNA TEKUR(VILL & POST),KALLUR MANDAL,KURNOOL(DIST),ANDHRA PRADESH.PIN-518218",KURNOOL,CHINNA TEKUR,ANDHRA PRADESH,7901291753
ANDHRA PRAGATHI GRAMEENA BANK,APGB0003212,PERUSOMALA,"ANDHRA PRAGATHI GRAMEENA BANK,PERUSOMALA BRANCH, PERUSOMALA(VILLAGE),SANJAMALA(MANDAL),KURNOOL(DIST),ANDHRA PRADESH.PIN-518166",KURNOOL,PERUSOMALA,ANDHRA PRADESH,9490158152
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004000,NELLORE RO,"ANDHRA PRAGATHI GRAMEENA BANK,REGIONAL OFFICE,RITHWIK ENCLAVE,NEAR CURRENT OFFICE CENTRE,NELLORE-524004",SPSR NELLORE,NELLORE,ANDHRA PRADESH,9490158027
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004001,NELLORE MAIN,"NELLORE MAIN BRANCH  SRINIVASA AGRAHARAM, NEAR VIJAYA MAHAL GATE  NELLORE,  NELLORE DISTRICTPIN 524001",NELLORE,NELLORE,ANDHRA PRADESH,2328514
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004002,VAKADU,VAKADU ┬û 524415 VAKADU MANDAL NELLORE DISTRICT,NELLORE,VAKADU,ANDHRA PRADESH,240256
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004003,PELLAKURU,PELLAKURU ┬û 524129 PELLAKURU MANDAL NELLORE DISTRICT,NELLORE,PELLAKURU,ANDHRA PRADESH,278524
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004004,JAGADEVIPETA,JAGADEVIPETA ┬û 524332 INDUKURPET MANDAL NELLORE DISTRICT,NELLORE,JAGADEVIPETA,ANDHRA PRADESH,2381123
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004006,GANDIPALEM,GANDIPALEM ┬û 524235 UDAYAGIRI MANDAL NELLORE DISTRICT,NELLORE,GANDIPALEM,ANDHRA PRADESH,228434
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004007,KASUMUR,KASUMURU ┬û 524325 VENKATACHALAM MANDAL NELLORE DISTRICT,NELLORE,KASUMUR,ANDHRA PRADESH,2398977
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004008,NELLORE - VEDAYAPALEM,"NELLORE  VEDAYAPALEM BRANCH VEDAYAPALEM,  NELLORE, NELLORE DISTRICT. PIN 524004",NELLORE,NELLORE,ANDHRA PRADESH,2339709
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004009,VAVILLA,VAVILLAGEA ┬û 524318 VIDAVALURU MANDAL NELLORE DISTRICT,NELLORE,VAVILLA,ANDHRA PRADESH,287980
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004010,BANGARUPET,BANGARUPET -524404 VENKATAGIRI MANDAL NELLORE DISTRICT,NELLORE,BANGARUPETA,ANDHRA PRADESH,257474
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004011,KURUGONDA,KURUGONDA ┬û 524402 OZILI MANDAL NELLORE DISTRICT,NELLORE,KURUGONDA,ANDHRA PRADESH,227922
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004012,GOURAVARAM,GOWRAVARAM ┬û 524147 KAVALI MANDAL NELLORE DISTRICT,NELLORE,GOURAVARAM,ANDHRA PRADESH,255501
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004013,CHILAKALAMARI,CHILAKALAMARRI ┬û 524302  ANANTHASAGARAM MANDAL NELLORE DISTRICT,NELLORE,CHILAKALAMARI,ANDHRA PRADESH,239444
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004014,MARRIPADU,MARRIPADU ┬û 524312  MARRIPADU MANDAL NELLORE DISTRICT,NELLORE,MARRIPADU,ANDHRA PRADESH,228922
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004015,CHAKALAKONDA,CHAKALAKONDA ┬û524221 VINJAMURU MANDAL NELLORE DISTRICT,NELLORE,CHAKALAKONDA,ANDHRA PRADESH,240015
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004016,SIDDANAKONDURU,SIDDANAKONDURU ┬û 524225 KALIGIRI MANDAL NELLORE DISTRICT,NELLORE,SIDDANAKONDURU,ANDHRA PRADESH,247834
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004017,MALLAM,MALLAM ┬û 524403 CHITTAMURU MANDAL NELLORE DISTRICT,NELLORE,MALLAM,ANDHRA PRADESH,257123
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004018,BRAHMANAKRAKA,BRAHMANAKRAKA ┬û524228 JALADANKI MANDAL NELLORE DISTRICT,NELLORE,BRAHMANAKRAKA,ANDHRA PRADESH,258497
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004019,POOLATHOTA,POOLATHOTA ┬û 524123 DORAVARISATRAM MANDAL NELLORE DISTRICT,NELLORE,POOLATHOTA,ANDHRA PRADESH,278022
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004020,UTKUR,UTUKURU ┬û 524318 VIDAVALURU MANDAL NELLORE DISTRICT,NELLORE,UTKUR,ANDHRA PRADESH,229377
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004021,TALAHANCHI,TALAMANCHI ┬û 524315 KODAVALURU MANDAL NELLORE DISTRICT,NELLORE,TALAHANCHI,ANDHRA PRADESH,277185
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004022,EDURU,EDURU ┬û 524311 T.P.GUDUR MANDAL NELLORE DISTRICT,NELLORE,EDURU,ANDHRA PRADESH,2371722
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004023,KONDAPURAM,KONDAPURAM (N) ┬û 524239 KONDAPURAM MANDAL NELLORE DISTRICT,NELLORE,KONDAPURAM,ANDHRA PRADESH,257434
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004025,GUNAPADU,GUNAPADU ┬û 524492 CHITTAMURU MANDAL NELLORE DISTRICT,NELLORE,GUNAPADU,ANDHRA PRADESH,227833
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004026,MANGA NELLORE,MANGANELLORE ┬û 524121  SULLURUPETA MANDAL NELLORE DISTRICT,NELLORE,MANGA NELLORE,ANDHRA PRADESH,276631
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004027,VEGURU,VEGURU ┬û524137 KOVURU MANDAL NELLORE DISTRICT,NELLORE,VEGURU,ANDHRA PRADESH,282007
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004028,"MALAVYA NAGAR BRANCH, GUDUR","GUDUR(N) MALAVYA  NAGAR BRANCH M.V.NAGAR,  GUDUR MANDAL NELLORE DISTRICT.PIN ┬û 524101",NELLORE,GUDUR,ANDHRA PRADESH,253642
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004030,DAKKILI,DAKKILI ┬û 524132 DAKKILI MANDAL NELLORE DISTRICT,NELLORE,DAKKILI,ANDHRA PRADESH,258132
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004032,ADURUPALLI,ADURUPALLI -524342 (SO) DACHURU  CHEJARLA MANDAL NELLORE DISTRICT,NELLORE,ADURUPALLI,ANDHRA PRADESH,228456
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004033,GUDUR(N),"GUDURU (N) MAIN BRANCH ICS ROAD,  GUDUR MANDAL NELLORE DISTRICT.  PIN  524101",NELLORE,GUDUR,ANDHRA PRADESH,251706
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004034,KULLUR,KULLURU ┬û 524343 KALUVOY MANDAL NELLORE DISTRICT,NELLORE,KULLUR,ANDHRA PRADESH,213440
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004035,MAMUDURU,MAMUDURU ┬û 524309 CHEJARLA MANDAL NELLORE DISTRICT,NELLORE,MAMUDURU,ANDHRA PRADESH,239018
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004036,NANDI PADU,NANDIPADU ┬û524230 DUTTALURU MANDAL NELLORE DISTRICT,NELLORE,NANDI PADU,ANDHRA PRADESH,227228
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004037,MOHAMMADAPURAM,"MOHAMADAPURAM ┬û 524309, VIRUR (S.O.),  PODALAKURU MANDAL NELLORE DISTRICT",NELLORE,MOHAMMADAPURAM,ANDHRA PRADESH,222428
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004038,GUNDEMADAKALA,GUNDEMADAKALA-524228 VINJAMURU MANDAL NELLORE DISTRICT,NELLORE,GUNDEMADAKALA,ANDHRA PRADESH,259020
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004039,ALLUR,ALLURU -524315 ALLURU MANDAL NELLORE DISTRICT,NELLORE,SINGAPETA,ANDHRA PRADESH,276606
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004040,CHINTALAPALEM,CHINTALAPALEM ┬û 524332 JALADANKI MANDAL NELLORE DISTRICT,NELLORE,CHINTALAPALEM,ANDHRA PRADESH,211553
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004042,PEDAPUTTEDU,PEDAPUTTEDU ┬û 524317 DAGADARTHI MANDAL NELLORE DISTRICT,NELLORE,PEDAPUTTEDU,ANDHRA PRADESH,289190
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004043,RUDRAKOTA,RUDRAKOTA ┬û 524203 KAVALI MANDAL NELLORE DISTRICT,NELLORE,RUDRAKOTA,ANDHRA PRADESH,258050
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004044,VASILI,"VASILI ┬û 524308 (VIA) SANGAM,  ATMAKURU MANDAL NELLORE DISTRICT",NELLORE,VASILI,ANDHRA PRADESH,242026
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004045,NIDIGUNTAPALEM,NIDIGUNTAPALEM ┬û 524323  VENKATACHALAM MANDAL NELLORE DISTRICT,NELLORE,NIDIGUNTAPALEM,ANDHRA PRADESH,2386668
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004047,DUVUURU,DUVVURU ┬û 524306 SANGAM MANDAL NELLORE DISTRICT,NELLORE,DUVUURU,ANDHRA PRADESH,281136
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004048,JONNAWADA,JONNAWADA ┬û 524331  BUCHIREDDYPALEM MANDAL NELLORE DISTRICT,NELLORE,JONNAWADA,ANDHRA PRADESH,212648
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004049,INDUKURPET,INDUKURPET ┬û 524314 INDUKURPET MANDAL NELLORE DISTRICT,NELLORE,INDUKURPET,ANDHRA PRADESH,2384276
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004050,KAVALI,KAVALI ┬û 524201 KAVALI MANDAL NELLORE DISTRICT,NELLORE,KAVALI,ANDHRA PRADESH,243736
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004065,NAIDUPET,NAIDUPETA ┬û524126 NAIDUPETA MANDAL NELLORE DISTRICT,NELLORE,NAIDUPET,ANDHRA PRADESH,248128
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004066,VENKATAGIRI,VENKATAGIRI ┬û 524132 VENKATAGIRI MANDAL NELLORE DISTRICT,NELLORE,VENKATAGIRI,ANDHRA PRADESH,257105
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004067,RAPUR,RAPURU ┬û 524408 RAPURU MANDAL NELLORE DISTRICT,NELLORE,RAPUR,ANDHRA PRADESH,226126
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004071,VINJAMUR,VINJAMOOR ┬û 524228 VINJAMOOR MANDAL NELLORE DISTRICT,NELLORE,VINJAMUR,ANDHRA PRADESH,249363
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004072,NARRAWADA,NARRAWADA ┬û 524222 DUTTALURU MANDAL NELLORE DISTRICT,NELLORE,NARRAWADA,ANDHRA PRADESH,240621
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004073,UDAYAGIRI,UDAYAGIRI ┬û 524226 UDAYAGIRI MANDAL NELLORE DISTRICT,NELLORE,UDAYAGIRI,ANDHRA PRADESH,229246
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004074,KOVUR,KOVURU ┬û 524137 KOVURU MANDAL NELLORE DISTRICT,NELLORE,KOVUR,ANDHRA PRADESH,271010
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004075,BADDEVOLU,BADDEVOLU - 524405 MANUBOLU MANDAL NELLORE DISTRICT,NELLORE,BADDEVOLU,ANDHRA PRADESH,2394443
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004083,TIKKAVARAM,TIKKAVARAM ┬û 524412 CHILLAKURU MANDAL NELLORE DISTRICT,NELLORE,TIKKAVARAM,ANDHRA PRADESH,255828
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004084,BUTCHIREDDIPALEM,BUTCHIREDDYPALEM ┬û524305 BUTCHIREDDYPALEM MANDAL NELLORE DISTRICT,NELLORE,VAVVURU,ANDHRA PRADESH,273937
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004087,SULLURPET,SULLURPET * ┬û 524121 SULLURUPETA MANDAL NELLORE DISTRICT,NELLORE,SULLURPET,ANDHRA PRADESH,241003
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004093,ATMAKUR(N),ATMAKURU (N) -524322 ATMAKURU MANDAL NELLORE DISTRICT,NELLORE,ATMAKUR,ANDHRA PRADESH,221681
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004097,RAJUPALEM,NORTH RAJUPALEM ┬û 524366 NORTH RAJUPALEM MANDAL NELLORE DISTRICT,NELLORE,RAJUPALEM,ANDHRA PRADESH,275858
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004098,PODALAKUR,PODALAKURU  - 524345 PODALAKURU MANDAL NELLORE DISTRICT,NELLORE,PODALAKUR,ANDHRA PRADESH,225962
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004100,KALUVOY,KALUVOY ┬û 524643 KALUVOY MANDAL NELLORE DISTRICT,NELLORE,KALUVOY,ANDHRA PRADESH,235456
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004101,"STONEHOUSEPET BRANCH, NELLORE","NELLORE  STONE HOUSE PET BRANCH STONE HOUSE PET,  NELLORE  NELLORE DISTRICTPIN 524002",NELLORE,NELLORE,ANDHRA PRADESH,2339123
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004103,MUTHUKUR,MUTHUKURU ┬û524344 MUTHUKURU MANDAL NELLORE DISTRICT,NELLORE,MUTHUKUR,ANDHRA PRADESH,2377619
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004104,CHEJERLA,CHEJARLA ┬û 524341 CHEJARLA MANDAL NELLORE DISTRICT,NELLORE,CHEJERLA,ANDHRA PRADESH,234938
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004111,KALIGIRI,KALIGIRI - 524224 KALIGIRI MANDAL NELLORE DISTRICT,NELLORE,KALIGIRI,ANDHRA PRADESH,248652
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004112,"A.K.NAGAR , NELLORE","NELLORE  A.K. NAGAR BRANCH OPP: DISTRICT HEAD QUARTERTS HOSPITAL, NELLORE, NELLORE DISTRICT.  PIN 524004",NELLORE,NELLORE,ANDHRA PRADESH,326814
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004113,TADA,"TADAKANDRIGA D.NO.210, RD STREET NELLORE DISTRICT",NELLORE,TADA,ANDHRA PRADESH,249170
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004114,"NELLORE, SANGHA MITRA VIDYALAYA","NELLORE-SMV BRANCH-524004, D.NO. 26-1-831, BHAKTHAVATSALA NAGAR, NELLORE, NELLORE DISTRICT.",NELLORE,NELLORE,ANDHRA PRADESH,318927
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004115,MULUMUDI BUS STAND NELLORE,"MULUMUDI BUS STAND -524002, D.NO:9-744-745, 1ST FLOOR, MULUMUDI BUS STAND, GVR TOWERS, SANTHAPETA, NELLORE",NELLORE,NELLORE,ANDHRA PRADESH,313344
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004116,KOTA,KOTA MAIN ROAD NEAR GOPAL  REDDY STATUE KOTA NELLORE DISTRICT PIN- 524 411,NELLORE,KOTA,ANDHRA PRADESH,229422
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004117,JALADANKI,"H. NO. 2-33, JALADANKI VIL & PO, JALADANKI  MANDAL, NELLORE DISTRICT, PIN-524 228.",NELLORE,JALADANKTI,ANDHRA PRADESH,247255
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004118,JANATHAPETA-KAVALI,"NEAR MASJID COMPLEX, 1ST FLOOR, PEDDA PAVANI ROAD, KAVALI NELLORE DIST. PIN-524 201",NELLORE,KAVALI,ANDHRA PRADESH,7382600204
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004119,DUVVUR RAMANAMMA WOMEN'S COLLEGE,"DUVVUR RAMANAMMA WOMEN'S COLLEGE,  GUDUR,NELLORE DT.-524101",NELLORE,GUDUR,ANDHRA PRADESH,250707
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004120,VENKATAGIRI CROSS ROADS,"D.NO.9/242, CROSS ROADS, VENKATAGIRI, VENKATAGIRI MANDAL NELLORE DISTRICT PIN-524 132",NELLORE,VENKATAGIRI,ANDHRA PRADESH,7382600215
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004121,PADUGUPADU,"1ST FLOOR , INAMADUGU CENTER VADDEPALEM STREET, PADUGUPADU VILLAGE, KOVUR MANDAL, NELLORE DISTRICT PIN-524 137",NELLORE,KOVUR,ANDHRA PRADESH,7382600296
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004122,CHILLAKURU,"NEAR POST OFFICE, CHILLAKUR VILLAGE, CHILLAKUR MANDAL, NELLORE DISTRICT, PIN-524 412",NELLORE,GUDUR,ANDHRA PRADESH,7382600297
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004123,KOMMI,"KOMMI VILLAGE, KONDAPURAM MANDAL, NELLORE DISTRICT PIN-524201",NELLORE,KONDAPURAM,ANDHRA PRADESH,7382600298
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004124,PENCHALAKONA,"PENCHALAKONA VILLAGE, RAPURU MANDAL, NELLORE DISTRICT,  PIN-524 408",NELLORE,RAPUR,ANDHRA PRADESH,7382633815
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004125,"NELLORE, BALAJI NAGAR","D. NO. 27/1/642, BALAJI NAGAR, NELLORE TOWN, NELLORE DISTRICT,  PIN-524 002",NELLORE,NELLORE,ANDHRA PRADESH,7382633817
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004126,"NELLORE, KISAN NAGAR","D. NO. 28/1/1160, KISAN NAGAR, NELLORE TOWN, NELLORE DISTRICT,  PIN-524002",NELLORE,NELLORE,ANDHRA PRADESH,7382633819
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004127,DYCUS ROAD BRANCH,"25 5 310, SANJAY GANDHI NAGAR, DYCUS ROAD, PDALAKURU ROAD, NELLORE",NELLORE,NELLORE,ANDHRA PRADESH,8331012059
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004128,MULAPET-NELLORE,20-194 BESIDE SRI MAHALAKSHMI TEMPLE BRAHMIN STREET MULAPET NELLORE 524003,NELLORE,NELLORE,ANDHRA PRADESH,2313344
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004129,HARRANATHAPURAM-NELLORE,16-3-1571 SAHAKAR BHAVAN HARANATHAPURAM NELLORE 524003,NELLORE,NELLORE,ANDHRA PRADESH,2318927
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004130,CHILDREN PARK ROAD NELLORE,16-4-1703-1 BEHIND MURALI KRISHNA MANDIRAM CHILDREN PARK ROAD NELLORE,NELLORE,NELLORE,ANDHRA PRADESH,2326814
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004131,MANUBOLU,"DOOR NO 11/4,KODANDARAMAPURAM,MANUBOLU-524405",SPSR NELLORE,MANUBOLU,ANDHRA PRADESH,2324287
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004132,REVUR,"D.NO 3/15, SOMASILA ROAD,REVUR,ANANTHASAGARAM(M),PSR NELLORE DIST,ANDHRA PRADESH.PIN-524303",PSR NELLORE,REVUR,ANDHRA PRADESH,9492362522
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004133,NELLORE RAMACHANDRAPURAM,"DOOR NO 2/2/14/2, GANDLA STREET, DABBALA CENTRE,NAWABPET, NELLORE-524002.SPSR NELLORE(DIST). ANDHRA PRADESH",SPSR NELLORE,NELLORE,ANDHRA PRADESH,9494079049
ANDHRA PRAGATHI GRAMEENA BANK,APGB0004134,SULLURUPET-SHAR STREET,"3/3/98 BAPUJI COLONY, GOODS SHED ROAD,SHAR BUS STAND CENTER,SULLURUPET MANDAL,SPSR NELLORE DISTRICT, ANDHRA PRADESH",SPSR NELLORE,SULLURUPET,ANDHRA PRADESH,9490158328
